sample	evo_hist	strainID	target_f
4_p16_F07	evo	HAMBI_0403	0.1
4_p16_F07	anc	HAMBI_1287	0.1
4_p16_F07	evo	HAMBI_1896	0.7
4_p16_F07	anc	HAMBI_1977	0.1
4_p16_F08	evo	HAMBI_0403	0.1
4_p16_F08	anc	HAMBI_1287	0.1
4_p16_F08	evo	HAMBI_1896	0.7
4_p16_F08	evo	HAMBI_1977	0.1
4_p16_F09	evo	HAMBI_0403	0.1
4_p16_F09	evo	HAMBI_1287	0.1
4_p16_F09	anc	HAMBI_1896	0.1
4_p16_F09	anc	HAMBI_1977	0.7
4_p16_F10	evo	HAMBI_0403	0.1
4_p16_F10	evo	HAMBI_1287	0.1
4_p16_F10	anc	HAMBI_1896	0.1
4_p16_F10	evo	HAMBI_1977	0.7
4_p16_F11	evo	HAMBI_0403	0.1
4_p16_F11	evo	HAMBI_1287	0.1
4_p16_F11	evo	HAMBI_1896	0.1
4_p16_F11	anc	HAMBI_1977	0.7
4_p16_F12	evo	HAMBI_0403	0.1
4_p16_F12	evo	HAMBI_1287	0.1
4_p16_F12	evo	HAMBI_1896	0.1
4_p16_F12	evo	HAMBI_1977	0.7
4_p16_G01			
4_p16_G01			
4_p16_G01			
4_p16_G01			
4_p16_G02			
4_p16_G02			
4_p16_G02			
4_p16_G02			
4_p16_G03			
4_p16_G03			
4_p16_G03			
4_p16_G03			
4_p16_G04			
4_p16_G04			
4_p16_G04			
4_p16_G04			
4_p16_G05			
4_p16_G05			
4_p16_G05			
4_p16_G05			
4_p16_G06			
4_p16_G06			
4_p16_G06			
4_p16_G06			
4_p16_G07			
4_p16_G07			
4_p16_G07			
4_p16_G07			
4_p16_G08			
4_p16_G08			
4_p16_G08			
4_p16_G08			
4_p16_G09			
4_p16_G09			
4_p16_G09			
4_p16_G09			
4_p16_G10			
4_p16_G10			
4_p16_G10			
4_p16_G10			
4_p16_G11			
4_p16_G11			
4_p16_G11			
4_p16_G11			
4_p16_G12			
4_p16_G12			
4_p16_G12			
4_p16_G12			
4_p16_H01			
4_p16_H01			
4_p16_H01			
4_p16_H01			
4_p16_H02			
4_p16_H02			
4_p16_H02			
4_p16_H02			
4_p16_H03			
4_p16_H03			
4_p16_H03			
4_p16_H03			
4_p16_H04			
4_p16_H04			
4_p16_H04			
4_p16_H04			
4_p16_H05			
4_p16_H05			
4_p16_H05			
4_p16_H05			
4_p16_H06			
4_p16_H06			
4_p16_H06			
4_p16_H06			
4_p16_H07			
4_p16_H07			
4_p16_H07			
4_p16_H07			
4_p16_H08			
4_p16_H08			
4_p16_H08			
4_p16_H08			
4_p16_H09			
4_p16_H09			
4_p16_H09			
4_p16_H09			
4_p16_H10			
4_p16_H10			
4_p16_H10			
4_p16_H10			
4_p16_H11			
4_p16_H11			
4_p16_H11			
4_p16_H11			
4_p16_H12			
4_p16_H12			
4_p16_H12			
4_p16_H12			
			
